accuracy,loss,val_accuracy,val_loss
0.49799999594688416,0.6961535215377808,0.5450000166893005,0.6854984164237976
0.5230000019073486,0.6891399621963501,0.5649999976158142,0.686377763748169
0.5540000200271606,0.6859304308891296,0.5600000023841858,0.686983585357666
0.5690000057220459,0.6833540201187134,0.5600000023841858,0.6875782608985901
0.5730000138282776,0.680922269821167,0.5450000166893005,0.688406229019165
0.5740000009536743,0.678515613079071,0.5299999713897705,0.6888473629951477
